INFO 2025-06-08 23:01:32,637 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:05:36,092 autoreload Watching for file changes with StatReloader
WARNING 2025-06-09 03:07:00,986 log Not Found: /activate/OQ/cr3rz8-18191c1729e658e60ab7710ad6584377
WARNING 2025-06-09 03:07:00,987 basehttp "GET /activate/OQ/cr3rz8-18191c1729e658e60ab7710ad6584377 HTTP/1.1" 404 2650
WARNING 2025-06-09 03:07:01,013 log Not Found: /favicon.ico
WARNING 2025-06-09 03:07:01,013 basehttp "GET /favicon.ico HTTP/1.1" 404 2530
INFO 2025-06-09 03:07:39,080 basehttp "GET /api/activate/OQ/cr3rz8-18191c1729e658e60ab7710ad6584377 HTTP/1.1" 301 0
INFO 2025-06-09 03:07:39,110 basehttp "GET /api/activate/OQ/cr3rz8-18191c1729e658e60ab7710ad6584377/ HTTP/1.1" 200 724
WARNING 2025-06-09 03:07:44,163 log Not Found: /login
WARNING 2025-06-09 03:07:44,164 basehttp "GET /login HTTP/1.1" 404 2512
INFO 2025-06-09 03:08:03,457 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14220
INFO 2025-06-09 03:08:05,961 basehttp "GET /admin/auth/user/9/change/ HTTP/1.1" 200 22281
INFO 2025-06-09 03:08:05,983 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:08:52,098 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_api/views.py changed, reloading.
INFO 2025-06-09 03:08:52,491 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:09:18,412 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_api/views.py changed, reloading.
INFO 2025-06-09 03:09:18,711 autoreload Watching for file changes with StatReloader
WARNING 2025-06-09 03:11:37,966 log Bad Request: /api/users/register/
WARNING 2025-06-09 03:11:37,966 basehttp "POST /api/users/register/ HTTP/1.1" 400 5695
WARNING 2025-06-09 03:13:12,133 log Bad Request: /api/users/register/
WARNING 2025-06-09 03:13:12,133 basehttp "POST /api/users/register/ HTTP/1.1" 400 5740
INFO 2025-06-09 03:13:31,180 basehttp "GET /admin/auth/user/9/change/ HTTP/1.1" 200 22281
INFO 2025-06-09 03:13:31,206 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:13:32,411 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14748
INFO 2025-06-09 03:13:37,663 basehttp "GET /admin/auth/user/10/change/ HTTP/1.1" 200 22287
INFO 2025-06-09 03:13:37,682 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:13:40,167 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14748
INFO 2025-06-09 03:13:41,623 basehttp "GET /admin/auth/user/3/change/ HTTP/1.1" 200 22227
INFO 2025-06-09 03:16:19,351 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_api/views.py changed, reloading.
INFO 2025-06-09 03:16:19,787 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:16:25,136 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_api/views.py changed, reloading.
INFO 2025-06-09 03:16:25,489 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:16:40,953 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14748
INFO 2025-06-09 03:16:41,043 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:16:47,687 basehttp "GET /admin/auth/user/4/change/ HTTP/1.1" 200 22249
INFO 2025-06-09 03:16:47,713 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:16:53,182 basehttp "GET /admin/auth/user/4/delete/ HTTP/1.1" 200 7854
